state_code,state_name,state,year,circuit,n_litigate,n_litigate2,judicial_fte_share,judicial_pay_share,nominate_p50_pres,nominate_p50_cngr,nominate_avg_pres,nominate_avg_cngr,pop_total,congress,circ_rep_share,sg_experience,sg_t14_grad,sg_clerk_scotus,sg_clerk_dc,ag_num,ag_higher_office,ag_tenure,sg_clerk,ln_pop_total,ln_sg_experience,ln_ag_tenure,admin,dem_pres,trumpian,nominate_p50_pres2,nominate_avg_pres2,nominate_p50_cngr2,nominate_avg_cngr2,judicial_fte_share2,judicial_pay_share2
13,Georgia,GA,2012,11,0,1,2.8393383885963153,3.243365594271956,32.1,76.75,32.1,64.09666666666666,9903580,112,43.504719324391466,7.8,80,40,60,3,50,7.666666666666667,100,16.10840686589907,2.0541237336955462,2.03688192726104,Obama,1,0,32.1,32.1,76.75,64.09666666666666,2.8393383885963153,3.243365594271956
13,Georgia,GA,2013,11,0,1,3.033923879991115,2.962239534608589,32.1,76.875,32.1,65.12187499999999,9975592,113,39.85768645357687,7.8,80,40,60,3,50,7.666666666666667,100,16.115651867350085,2.0541237336955462,2.03688192726104,Obama,1,0,32.1,32.1,76.875,65.12187499999999,3.033923879991115,2.962239534608589
13,Georgia,GA,2014,11,0,1,2.950305714998752,3.1178484703297182,32.1,76.875,32.1,65.12187499999999,10071204,113,32.81029472810296,7.8,80,40,60,3,50,7.666666666666667,100,16.125190820606242,2.0541237336955462,2.03688192726104,Obama,1,0,32.1,32.1,76.875,65.12187499999999,2.950305714998752,3.1178484703297182
13,Georgia,GA,2015,11,1,4,2.9191277595376453,3.17585530093298,32.1,78.875,32.1,68.175,10183353,114,27.27272727272727,7.8,80,40,60,3,50,7.666666666666667,100,16.136264886172132,2.0541237336955462,2.03688192726104,Obama,1,0,32.1,32.1,78.875,68.175,2.9191277595376453,3.17585530093298
13,Georgia,GA,2016,11,0,2,2.74754001139281,3.027481576081156,32.1,78.875,32.1,68.175,10308442,114,27.27272727272727,7.8,80,40,60,3,50,7.666666666666667,100,16.148473729152137,2.0541237336955462,2.03688192726104,Obama,1,0,32.1,32.1,78.875,68.175,2.74754001139281,3.027481576081156
13,Georgia,GA,2017,11,0,1,2.7176736652302798,3.20669548824441,70.15,78.10000000000001,70.15,68.33529411764707,10417031,115,29.804898298048972,7.8,80,40,60,3,50,7.666666666666667,100,16.15895262086693,2.0541237336955462,2.03688192726104,Trump,0,1,70.15,70.15,78.10000000000001,68.33529411764707,2.7176736652302798,3.20669548824441
13,Georgia,GA,2018,11,0,1,2.733629039007281,3.227912446014148,70.15,78.10000000000001,70.15,68.33529411764707,10519389,115,44.4728102947281,7.8,80,40,60,3,50,7.666666666666667,100,16.16873068373923,2.0541237336955462,2.03688192726104,Trump,0,1,70.15,70.15,78.10000000000001,68.33529411764707,2.733629039007281,3.227912446014148
13,Georgia,GA,2019,11,0,0,2.8215946869480026,3.112804827366543,70.15,78.10000000000001,70.15,65.67647058823529,10628020,116,50.614913319831345,7.8,80,40,60,3,50,7.666666666666667,100,16.179004467681676,2.0541237336955462,2.03688192726104,Trump,0,1,70.15,70.15,78.10000000000001,65.67647058823529,2.8215946869480026,3.112804827366543
13,Georgia,GA,2020,11,0,0,2.783828459316247,3.124512098467402,70.15,78.10000000000001,70.15,65.67647058823529,10732390,116,58.34206665269336,7.8,80,40,60,3,50,7.666666666666667,100,16.188776829785375,2.0541237336955462,2.03688192726104,Trump,0,1,70.15,70.15,78.10000000000001,65.67647058823529,2.783828459316247,3.124512098467402
13,Georgia,GA,2021,11,1,8,2.819387501303786,3.133820044334161,34,76.75,34,59.12647058823529,10790385,117,59.684516396845176,7.8,80,40,60,3,50,7.666666666666667,100,16.194166017784042,2.0541237336955462,2.03688192726104,Biden,1,1,34,34,76.75,59.12647058823529,2.819387501303786,3.133820044334161
13,Georgia,GA,2022,11,0,7,2.862635840787265,3.227306508062549,34,76.75,34,59.12647058823529,10913150,117,63.63636363636363,7.8,80,40,60,3,50,7.666666666666667,100,16.205479042075446,2.0541237336955462,2.03688192726104,Biden,1,1,34,34,76.75,59.12647058823529,2.862635840787265,3.227306508062549
13,Georgia,GA,2023,11,0,4,,,,77.425,,61.171875,11029227,118,60.44001660440017,7.8,80,40,60,3,50,7.666666666666667,100,16.216059307178206,2.0541237336955462,2.03688192726104,Biden,1,1,34,34,77.425,61.171875,2.8257201462370545,3.509818827154652
15,Hawaii,HI,2001,09,0,0,4.0408088905082895,4.652093343111092,84.65,28.725,84.65,28.962500000000002,1225948,107,28.000000000000004,29.25,40,0,0,8,14.285714285714285,2.875,0,14.019224980223152,3.3758795736778655,1.0560526742493137,"Bush, Jr.",0,0,84.65,84.65,28.725,28.962500000000002,4.0408088905082895,4.652093343111092
15,Hawaii,HI,2002,09,0,0,3.988212180746562,4.548925453660014,84.65,28.725,84.65,28.962500000000002,1239613,107,28.668850506253722,29.25,40,0,0,8,14.285714285714285,2.875,0,14.030309792094693,3.3758795736778655,1.0560526742493137,"Bush, Jr.",0,0,84.65,84.65,28.725,28.962500000000002,3.988212180746562,4.548925453660014
15,Hawaii,HI,2003,09,0,0,3.950711824289046,4.545064864619901,84.65,31.55,84.65,32.9,1251154,108,33.24074854622799,29.25,40,0,0,8,14.285714285714285,2.875,0,14.039576883391463,3.3758795736778655,1.0560526742493137,"Bush, Jr.",0,0,84.65,84.65,31.55,32.9,3.950711824289046,4.545064864619901
15,Hawaii,HI,2004,09,0,0,4.009550760523523,4.436603747190738,84.65,31.55,84.65,32.9,1273569,108,35.30797253748074,29.25,40,0,0,8,14.285714285714285,2.875,0,14.05733375332376,3.3758795736778655,1.0560526742493137,"Bush, Jr.",0,0,84.65,84.65,31.55,32.9,4.009550760523523,4.436603747190738
15,Hawaii,HI,2005,09,0,0,4.148399218951479,4.5682835068003325,84.65,31.55,84.65,32.9,1292729,109,33.33333333333333,29.25,40,0,0,8,14.285714285714285,2.875,0,14.072266045686378,3.3758795736778655,1.0560526742493137,"Bush, Jr.",0,0,84.65,84.65,31.55,32.9,4.148399218951479,4.5682835068003325
15,Hawaii,HI,2006,09,0,0,4.330579715419047,4.800978002748977,84.65,31.55,84.65,32.9,1309731,109,36.29392342817001,29.25,40,0,0,8,14.285714285714285,2.875,0,14.085332330580018,3.3758795736778655,1.0560526742493137,"Bush, Jr.",0,0,84.65,84.65,31.55,32.9,4.330579715419047,4.800978002748977
15,Hawaii,HI,2007,09,0,0,4.217794091941968,4.667569384316797,84.65,28.725,84.65,28.962500000000002,1315675,110,40.25992272567615,29.25,40,0,0,8,14.285714285714285,2.875,0,14.089860399881315,3.3758795736778655,1.0560526742493137,"Bush, Jr.",0,0,84.65,84.65,28.725,28.962500000000002,4.217794091941968,4.667569384316797
15,Hawaii,HI,2008,09,0,0,4.481526023919289,4.879351634192084,84.65,28.725,84.65,28.962500000000002,1332213,110,40.74074074074074,29.25,40,0,0,8,14.285714285714285,2.875,0,14.102352027208156,3.3758795736778655,1.0560526742493137,"Bush, Jr.",0,0,84.65,84.65,28.725,28.962500000000002,4.481526023919289,4.879351634192084
15,Hawaii,HI,2009,09,0,1,4.223780416715245,4.581149104567643,32.1,29.049999999999997,32.1,34.89,1346717,111,40.74074074074074,29.25,40,0,0,8,14.285714285714285,2.875,0,14.113180336808373,3.3758795736778655,1.0560526742493137,Obama,1,0,32.1,32.1,29.049999999999997,34.89,4.223780416715245,4.581149104567643
15,Hawaii,HI,2010,09,0,0,4.222226045663357,4.459428731922154,32.1,29.049999999999997,32.1,34.89,1364004,111,40.84392928228545,29.25,40,0,0,8,14.285714285714285,2.875,0,14.125935049932565,3.3758795736778655,1.0560526742493137,Obama,1,0,32.1,32.1,29.049999999999997,34.89,4.222226045663357,4.459428731922154
15,Hawaii,HI,2011,09,0,0,4.188022427849059,4.394543403696777,32.1,29.049999999999997,32.1,29.359999999999996,1379562,112,37.79041095890411,29.25,40,0,0,8,14.285714285714285,2.875,0,14.137276615449759,3.3758795736778655,1.0560526742493137,Obama,1,0,32.1,32.1,29.049999999999997,29.359999999999996,4.188022427849059,4.394543403696777
15,Hawaii,HI,2012,09,0,0,4.305936152758625,4.558025839822195,32.1,29.049999999999997,32.1,29.359999999999996,1395199,112,33.767159070437764,29.25,40,0,0,8,14.285714285714285,2.875,0,14.148547615393475,3.3758795736778655,1.0560526742493137,Obama,1,0,32.1,32.1,29.049999999999997,29.359999999999996,4.305936152758625,4.558025839822195
15,Hawaii,HI,2013,09,0,0,4.331983805668016,4.44376681515225,32.1,29.675,32.1,30,1408822,113,33.04305283757339,29.25,40,0,0,8,14.285714285714285,2.875,0,14.158264452169403,3.3758795736778655,1.0560526742493137,Obama,1,0,32.1,32.1,29.675,30,4.331983805668016,4.44376681515225
15,Hawaii,HI,2014,09,0,0,4.276738173911554,4.676971059907656,32.1,29.675,32.1,30,1415335,113,31.689610185122707,29.25,40,0,0,8,14.285714285714285,2.875,0,14.162876810155433,3.3758795736778655,1.0560526742493137,Obama,1,0,32.1,32.1,29.675,30,4.276738173911554,4.676971059907656
15,Hawaii,HI,2015,09,0,0,4.325943678849611,4.736403465076325,32.1,31.5,32.1,30.369999999999997,1422999,114,31.098252243741143,29.25,40,0,0,8,14.285714285714285,2.875,0,14.168277174331054,3.3758795736778655,1.0560526742493137,Obama,1,0,32.1,32.1,31.5,30.369999999999997,4.325943678849611,4.736403465076325
15,Hawaii,HI,2016,09,0,0,4.530683770862753,4.866839527996165,32.1,31.5,32.1,30.369999999999997,1428885,114,32.39057400365302,29.25,40,0,0,8,14.285714285714285,2.875,0,14.172404977816406,3.3758795736778655,1.0560526742493137,Obama,1,0,32.1,32.1,31.5,30.369999999999997,4.530683770862753,4.866839527996165
15,Hawaii,HI,2017,09,1,8,5.043694124356328,4.940214689838286,70.15,29.675,70.15,30,1425763,115,27.88493150684932,29.25,40,0,0,8,14.285714285714285,2.875,0,14.170217666985282,3.3758795736778655,1.0560526742493137,Trump,0,1,70.15,70.15,29.675,30,5.043694124356328,4.940214689838286
15,Hawaii,HI,2018,09,0,1,4.974336008818767,5.164801210837835,70.15,29.675,70.15,30,1423102,115,27.709404948833182,29.25,40,0,0,8,14.285714285714285,2.875,0,14.168349554053378,3.3758795736778655,1.0560526742493137,Trump,0,1,70.15,70.15,29.675,30,4.974336008818767,5.164801210837835
15,Hawaii,HI,2019,09,0,8,4.5808109553129475,5.02753497564136,70.15,32.074999999999996,70.15,32.15,1415615,116,38.83628103947453,29.25,40,0,0,8,14.285714285714285,2.875,0,14.163074623610926,3.3758795736778655,1.0560526742493137,Trump,0,1,70.15,70.15,32.074999999999996,32.15,4.5808109553129475,5.02753497564136
15,Hawaii,HI,2020,09,0,10,4.531608950906152,4.9457489552878275,70.15,32.074999999999996,70.15,32.15,1451181,116,44.82220248189723,29.25,40,0,0,8,14.285714285714285,2.875,0,14.18788826564429,3.3758795736778655,1.0560526742493137,Trump,0,1,70.15,70.15,32.074999999999996,32.15,4.531608950906152,4.9457489552878275
15,Hawaii,HI,2021,09,0,1,4.474736197644686,5.0867898650594645,34,30.099999999999998,34,31.162500000000005,1446745,117,44.85390377218436,29.25,40,0,0,8,14.285714285714285,2.875,0,14.184826763407994,3.3758795736778655,1.0560526742493137,Biden,1,1,34,34,30.099999999999998,31.162500000000005,4.474736197644686,5.0867898650594645
15,Hawaii,HI,2022,09,0,0,4.487881442546357,5.253760702021825,34,30.099999999999998,34,31.162500000000005,1439399,117,44.81977652288838,29.25,40,0,0,8,14.285714285714285,2.875,0,14.179736223321683,3.3758795736778655,1.0560526742493137,Biden,1,1,34,34,30.099999999999998,31.162500000000005,4.487881442546357,5.253760702021825
15,Hawaii,HI,2023,09,0,1,,,,27.575,,29.9,1435138,118,45.56886429583643,29.25,40,0,0,8,14.285714285714285,2.875,0,14.176771569799472,3.3758795736778655,1.0560526742493137,Biden,1,1,34,34,27.575,29.9,4.688648037813632,5.23765243049636
16,Idaho,ID,2001,09,0,0,1.99440017230239,3.297410156750059,84.65,74.95,84.65,74.8375,1319962,107,28.000000000000004,13,50,0,50,3,0,7.666666666666667,50,14.093113506269386,2.5649493574615367,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,74.95,74.8375,1.99440017230239,3.297410156750059
16,Idaho,ID,2002,09,0,0,1.901491037024627,2.795526794341879,84.65,74.95,84.65,74.8375,1340372,107,28.668850506253722,13,50,0,50,3,0,7.666666666666667,50,14.108457745340328,2.5649493574615367,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,74.95,74.8375,1.901491037024627,2.795526794341879
16,Idaho,ID,2003,09,0,0,1.895368782161235,2.954302801067327,84.65,74.95,84.65,74.8375,1363380,108,33.24074854622799,13,50,0,50,3,0,7.666666666666667,50,14.125477468593898,2.5649493574615367,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,74.95,74.8375,1.895368782161235,2.954302801067327
16,Idaho,ID,2004,09,0,0,1.918268816277265,3.2332728555777153,84.65,74.95,84.65,74.8375,1391802,108,35.30797253748074,13,50,0,50,3,0,7.666666666666667,50,14.146109868379927,2.5649493574615367,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,74.95,74.8375,1.918268816277265,3.2332728555777153
16,Idaho,ID,2005,09,0,0,1.8949482600532679,3.270333112319667,84.65,74.95,84.65,74.8375,1428241,109,33.33333333333333,13,50,0,50,3,0,7.666666666666667,50,14.171954175149036,2.5649493574615367,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,74.95,74.8375,1.8949482600532679,3.270333112319667
16,Idaho,ID,2006,09,0,0,2.084550069634754,3.348581927218461,84.65,74.95,84.65,74.8375,1468669,109,36.29392342817001,13,50,0,50,3,0,7.666666666666667,50,14.199867106417678,2.5649493574615367,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,74.95,74.8375,2.084550069634754,3.348581927218461
16,Idaho,ID,2007,09,0,0,2.068499324019828,4.063600096343381,84.65,74.95,84.65,74.175,1505105,110,40.25992272567615,13,50,0,50,3,0,7.666666666666667,50,14.22437322117334,2.5649493574615367,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,74.95,74.175,2.068499324019828,4.063600096343381
16,Idaho,ID,2008,09,0,0,2.116984287663395,3.603310260470388,84.65,74.95,84.65,74.175,1534320,110,40.74074074074074,13,50,0,50,3,0,7.666666666666667,50,14.243597844108718,2.5649493574615367,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,74.95,74.175,2.116984287663395,3.603310260470388
16,Idaho,ID,2009,09,0,0,2.109668234177488,3.760721187022091,32.1,70.025,32.1,68.0125,1554439,111,40.74074074074074,13,50,0,50,3,0,7.666666666666667,50,14.256625266797524,2.5649493574615367,2.03688192726104,Obama,1,0,32.1,32.1,70.025,68.0125,2.109668234177488,3.760721187022091
16,Idaho,ID,2010,09,0,1,2.256153144940747,4.144594948312113,32.1,70.025,32.1,68.0125,1570819,111,40.84392928228545,13,50,0,50,3,0,7.666666666666667,50,14.26710769736023,2.5649493574615367,2.03688192726104,Obama,1,0,32.1,32.1,70.025,68.0125,2.256153144940747,4.144594948312113
16,Idaho,ID,2011,09,0,0,2.209158131630919,4.11002635209934,32.1,76.4,32.1,76.1,1584272,112,37.79041095890411,13,50,0,50,3,0,7.666666666666667,50,14.27563555378652,2.5649493574615367,2.03688192726104,Obama,1,0,32.1,32.1,76.4,76.1,2.209158131630919,4.11002635209934
16,Idaho,ID,2012,09,0,2,2.081957832651085,3.979301834134453,32.1,76.4,32.1,76.1,1595910,112,33.767159070437764,13,50,0,50,3,0,7.666666666666667,50,14.282954664424416,2.5649493574615367,2.03688192726104,Obama,1,0,32.1,32.1,76.4,76.1,2.081957832651085,3.979301834134453
16,Idaho,ID,2013,09,0,0,2.120156726164562,4.045011063374618,32.1,76.4,32.1,76.1,1612053,113,33.04305283757339,13,50,0,50,3,0,7.666666666666667,50,14.293019079920137,2.5649493574615367,2.03688192726104,Obama,1,0,32.1,32.1,76.4,76.1,2.120156726164562,4.045011063374618
16,Idaho,ID,2014,09,0,1,2.198693591768774,4.133253607330006,32.1,76.4,32.1,76.1,1632248,113,31.689610185122707,13,50,0,50,3,0,7.666666666666667,50,14.305468763745633,2.5649493574615367,2.03688192726104,Obama,1,0,32.1,32.1,76.4,76.1,2.198693591768774,4.133253607330006
16,Idaho,ID,2015,09,0,1,2.26434295891108,4.471345125805612,32.1,76.4,32.1,76.1,1652495,114,31.098252243741143,13,50,0,50,3,0,7.666666666666667,50,14.317796824984793,2.5649493574615367,2.03688192726104,Obama,1,0,32.1,32.1,76.4,76.1,2.26434295891108,4.471345125805612
16,Idaho,ID,2016,09,0,1,2.301768990634755,4.401378813241399,32.1,76.4,32.1,76.1,1684036,114,32.39057400365302,13,50,0,50,3,0,7.666666666666667,50,14.336703851228119,2.5649493574615367,2.03688192726104,Obama,1,0,32.1,32.1,76.4,76.1,2.301768990634755,4.401378813241399
16,Idaho,ID,2017,09,0,0,2.315437609555256,4.524328216839911,70.15,76.4,70.15,76.1,1719745,115,27.88493150684932,13,50,0,50,3,0,7.666666666666667,50,14.357686581984703,2.5649493574615367,2.03688192726104,Trump,0,1,70.15,70.15,76.4,76.1,2.315437609555256,4.524328216839911
16,Idaho,ID,2018,09,0,0,2.3466430526485267,4.4900878893403915,70.15,76.4,70.15,76.1,1752074,115,27.709404948833182,13,50,0,50,3,0,7.666666666666667,50,14.376310787029421,2.5649493574615367,2.03688192726104,Trump,0,1,70.15,70.15,76.4,76.1,2.3466430526485267,4.4900878893403915
16,Idaho,ID,2019,09,0,0,2.317827588977263,4.5066325869407775,70.15,76.4,70.15,74.9,1789060,116,38.83628103947453,13,50,0,50,3,0,7.666666666666667,50,14.397200900218008,2.5649493574615367,2.03688192726104,Trump,0,1,70.15,70.15,76.4,74.9,2.317827588977263,4.5066325869407775
16,Idaho,ID,2020,09,0,0,2.423120270487844,4.503265415247943,70.15,76.4,70.15,74.9,1849339,116,44.82220248189723,13,50,0,50,3,0,7.666666666666667,50,14.430338835911323,2.5649493574615367,2.03688192726104,Trump,0,1,70.15,70.15,76.4,74.9,2.423120270487844,4.503265415247943
16,Idaho,ID,2021,09,0,5,2.4720567838786,4.761719353607317,34,76.4,34,74.9,1904537,117,44.85390377218436,13,50,0,50,3,0,7.666666666666667,50,14.459749492383386,2.5649493574615367,2.03688192726104,Biden,1,1,34,34,76.4,74.9,2.4720567838786,4.761719353607317
16,Idaho,ID,2022,09,0,5,2.489322757779133,4.652846912867236,34,76.4,34,74.9,1938996,117,44.81977652288838,13,50,0,50,3,0,7.666666666666667,50,14.477680871303631,2.5649493574615367,2.03688192726104,Biden,1,1,34,34,76.4,74.9,2.489322757779133,4.652846912867236
16,Idaho,ID,2023,09,0,5,,,,76.4,,74.9,1964726,118,45.56886429583643,13,50,0,50,3,0,7.666666666666667,50,14.490863353359247,2.5649493574615367,2.03688192726104,Biden,1,1,34,34,76.4,74.9,2.518864809214787,3.4884370574769674
17,Illinois,IL,2001,07,0,0,2.462993484388718,4.153344232319478,84.65,51.74999999999999,84.65,49.18636363636364,12488445,107,72.72727272727273,17.5,100,75,25,3,50,7.666666666666667,100,16.34031437475136,2.8622008809294686,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,51.74999999999999,49.18636363636364,2.462993484388718,4.153344232319478
17,Illinois,IL,2002,07,1,2,2.244487612036942,3.694615939066225,84.65,51.74999999999999,84.65,49.18636363636364,12525556,107,72.72727272727273,17.5,100,75,25,3,50,7.666666666666667,100,16.343281595167507,2.8622008809294686,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,51.74999999999999,49.18636363636364,2.244487612036942,3.694615939066225
17,Illinois,IL,2003,07,2,5,2.2939753278174377,3.941162139617754,84.65,62.3,84.65,49.509523809523806,12556006,108,72.72727272727273,17.5,100,75,25,3,50,7.666666666666667,100,16.345709674803057,2.8622008809294686,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,62.3,49.509523809523806,2.2939753278174377,3.941162139617754
17,Illinois,IL,2004,07,0,3,2.2577652761984557,3.79653751458185,84.65,62.3,84.65,49.509523809523806,12589773,108,72.73348236462991,17.5,100,75,25,3,50,7.666666666666667,100,16.3483953756753,2.8622008809294686,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,62.3,49.509523809523806,2.2577652761984557,3.79653751458185
17,Illinois,IL,2005,07,0,4,2.3071599440323767,3.972926080346278,84.65,38.65,84.65,45.77619047619048,12609903,109,72.72727272727273,17.5,100,75,25,3,50,7.666666666666667,100,16.349993015603825,2.8622008809294686,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,38.65,45.77619047619048,2.3071599440323767,3.972926080346278
17,Illinois,IL,2006,07,0,1,2.3411371237458187,4.012191299678193,84.65,38.65,84.65,45.77619047619048,12643955,109,72.72727272727273,17.5,100,75,25,3,50,7.666666666666667,100,16.352689793310997,2.8622008809294686,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,38.65,45.77619047619048,2.3411371237458187,4.012191299678193
17,Illinois,IL,2007,07,1,5,2.074951005879294,3.5455774838765537,84.65,38.5,84.65,45.87272727272727,12695866,110,72.70485678704857,17.5,100,75,25,3,50,7.666666666666667,100,16.356786986627327,2.8622008809294686,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,38.5,45.87272727272727,2.074951005879294,3.5455774838765537
17,Illinois,IL,2008,07,4,8,2.0294700828117103,3.5321916981271677,84.65,38.5,84.65,45.87272727272727,12747038,110,71.81818181818181,17.5,100,75,25,3,50,7.666666666666667,100,16.360809488854205,2.8622008809294686,2.03688192726104,"Bush, Jr.",0,0,84.65,84.65,38.5,45.87272727272727,2.0294700828117103,3.5321916981271677
17,Illinois,IL,2009,07,0,0,1.90124650290753,3.409765048492012,32.1,38.5,32.1,44.39090909090909,12796778,111,69.3200498132005,17.5,100,75,25,3,50,7.666666666666667,100,16.364703978453363,2.8622008809294686,2.03688192726104,Obama,1,0,32.1,32.1,38.5,44.39090909090909,1.90124650290753,3.409765048492012
17,Illinois,IL,2010,07,0,0,2.005298739265485,3.44718232032615,32.1,38.5,32.1,44.39090909090909,12840545,111,69.89539227895392,17.5,100,75,25,3,50,7.666666666666667,100,16.36811830080817,2.8622008809294686,2.03688192726104,Obama,1,0,32.1,32.1,38.5,44.39090909090909,2.005298739265485,3.44718232032615
17,Illinois,IL,2011,07,0,0,2.015966085411694,3.43597669534193,32.1,61.7,32.1,51.602380952380955,12867783,112,70,17.5,100,75,25,3,50,7.666666666666667,100,16.370237303661405,2.8622008809294686,2.03688192726104,Obama,1,0,32.1,32.1,61.7,51.602380952380955,2.015966085411694,3.43597669534193
17,Illinois,IL,2012,07,0,0,2.0049797888200658,3.4254403274854237,32.1,61.7,32.1,51.602380952380955,12883029,112,70,17.5,100,75,25,3,50,7.666666666666667,100,16.371421421799614,2.8622008809294686,2.03688192726104,Obama,1,0,32.1,32.1,61.7,51.602380952380955,2.0049797888200658,3.4254403274854237
17,Illinois,IL,2013,07,0,0,2.0408163265306123,3.438224663459826,32.1,38.2,32.1,44.3125,12895778,113,70,17.5,100,75,25,3,50,7.666666666666667,100,16.372410528940176,2.8622008809294686,2.03688192726104,Obama,1,0,32.1,32.1,38.2,44.3125,2.0408163265306123,3.438224663459826
17,Illinois,IL,2014,07,0,0,2.0733497910515193,3.3459838001093587,32.1,38.2,32.1,44.3125,12885092,113,70,17.5,100,75,25,3,50,7.666666666666667,100,16.37158154212848,2.8622008809294686,2.03688192726104,Obama,1,0,32.1,32.1,38.2,44.3125,2.0733497910515193,3.3459838001093587
17,Illinois,IL,2015,07,0,0,2.050979673468737,3.358361195394684,32.1,38.65,32.1,48.05,12859585,114,67.10502283105022,17.5,100,75,25,3,50,7.666666666666667,100,16.369600005646507,2.8622008809294686,2.03688192726104,Obama,1,0,32.1,32.1,38.65,48.05,2.050979673468737,3.358361195394684
17,Illinois,IL,2016,07,0,0,2.039462507382029,3.3701440034910357,32.1,38.65,32.1,48.05,12821709,114,66.66666666666666,17.5,100,75,25,3,50,7.666666666666667,100,16.366650307904457,2.8622008809294686,2.03688192726104,Obama,1,0,32.1,32.1,38.65,48.05,2.039462507382029,3.3701440034910357
17,Illinois,IL,2017,07,0,14,2.159883887790998,3.584553370292129,70.15,38.2,70.15,44.7625,12779893,115,70.86431833007175,17.5,100,75,25,3,50,7.666666666666667,100,16.36338363442165,2.8622008809294686,2.03688192726104,Trump,0,1,70.15,70.15,38.2,44.7625,2.159883887790998,3.584553370292129
17,Illinois,IL,2018,07,1,11,2.19243822468383,3.6557937494602144,70.15,38.2,70.15,44.7625,12724685,115,79.2691296526913,17.5,100,75,25,3,50,7.666666666666667,100,16.359054365674034,2.8622008809294686,2.03688192726104,Trump,0,1,70.15,70.15,38.2,44.7625,2.19243822468383,3.6557937494602144
17,Illinois,IL,2019,07,0,15,2.5771447948457102,3.9877091778940157,70.15,33.699999999999996,70.15,39.527499999999996,12667017,116,81.81818181818183,17.5,100,75,25,3,50,7.666666666666667,100,16.354512086534815,2.8622008809294686,2.03688192726104,Trump,0,1,70.15,70.15,33.699999999999996,39.527499999999996,2.5771447948457102,3.9877091778940157
17,Illinois,IL,2020,07,0,32,2.543576810113651,3.8935294710877177,70.15,33.699999999999996,70.15,39.527499999999996,12790357,116,81.38212728376662,17.5,100,75,25,3,50,7.666666666666667,100,16.364202085597068,2.8622008809294686,2.03688192726104,Trump,0,1,70.15,70.15,33.699999999999996,39.527499999999996,2.543576810113651,3.8935294710877177
17,Illinois,IL,2021,07,0,17,2.6095947742454326,3.88452123913288,34,33.4,34,39.705,12690341,117,76.3337484433375,17.5,100,75,25,3,50,7.666666666666667,100,16.356351710881942,2.8622008809294686,2.03688192726104,Biden,1,1,34,34,33.4,39.705,2.6095947742454326,3.88452123913288
17,Illinois,IL,2022,07,0,1,2.586291030937896,3.811774939224017,34,33.4,34,39.705,12582515,117,71.36820257368203,17.5,100,75,25,3,50,7.666666666666667,100,16.34781870976387,2.8622008809294686,2.03688192726104,Biden,1,1,34,34,33.4,39.705,2.586291030937896,3.811774939224017
17,Illinois,IL,2023,07,0,2,,,,33.199999999999996,,37.321052631578944,12549689,118,70,17.5,100,75,25,3,50,7.666666666666667,100,16.34520644235852,2.8622008809294686,2.03688192726104,Biden,1,1,34,34,33.199999999999996,37.321052631578944,2.219449948728835,3.4653783824846354
18,Indiana,IN,2001,07,0,0,1.5148541144684728,2.460636044344931,84.65,68.475,84.65,60.55416666666667,6127760,107,72.72727272727273,10.5,50,0,0,5,50,4.6,0,15.628339825144755,2.3513752571634776,1.5260563034950492,"Bush, Jr.",0,0,84.65,84.65,68.475,60.55416666666667,1.5148541144684728,2.460636044344931
18,Indiana,IN,2002,07,0,0,1.331842437393441,2.1281061785312136,84.65,68.475,84.65,60.55416666666667,6155967,107,72.72727272727273,10.5,50,0,0,5,50,4.6,0,15.632932413302758,2.3513752571634776,1.5260563034950492,"Bush, Jr.",0,0,84.65,84.65,68.475,60.55416666666667,1.331842437393441,2.1281061785312136
18,Indiana,IN,2003,07,0,0,1.375732475657575,2.261738226369518,84.65,71.75,84.65,61.57727272727273,6196638,108,72.72727272727273,10.5,50,0,0,5,50,4.6,0,15.639517444875729,2.3513752571634776,1.5260563034950492,"Bush, Jr.",0,0,84.65,84.65,71.75,61.57727272727273,1.375732475657575,2.261738226369518
18,Indiana,IN,2004,07,0,0,1.414760408831467,2.26747228370928,84.65,71.75,84.65,61.57727272727273,6233007,108,72.73348236462991,10.5,50,0,0,5,50,4.6,0,15.645369438845066,2.3513752571634776,1.5260563034950492,"Bush, Jr.",0,0,84.65,84.65,71.75,61.57727272727273,1.414760408831467,2.26747228370928
